gene	aRRA	aRRA p_value	aRRA FDR	significant	# sgRNAs	# signif. sgRNAs	avg. logFC
MIP	1.0	1.0	1.0	False	6	0	-2.20935160153
CBFB	1.0	1.0	1.0	False	6	0	-2.21261805979
CGNL1	1.0	1.0	1.0	False	6	0	-2.48330897417
EID2	1.0	1.0	1.0	False	6	0	-1.96854712598
EID3	1.0	1.0	1.0	False	6	0	-1.92596528421
EID1	1.0	1.0	1.0	False	6	0	-2.14459872429
WNT2B	1.0	1.0	1.0	False	6	0	-0.631588857856
GHRHR	1.0	1.0	1.0	False	6	0	-0.975174886723
ADAR	1.0	1.0	1.0	False	6	0	-1.84514955415
ADAL	1.0	1.0	1.0	False	6	0	-1.99299874914
SF3A1	1.0	1.0	1.0	False	6	0	-2.31575718166
SF3A2	1.0	1.0	1.0	False	6	0	-2.10161555577
SF3A3	1.0	1.0	1.0	False	6	0	-3.10426962703
TTPAL	1.0	1.0	1.0	False	6	0	-3.08232799753
TIFA	1.0	1.0	1.0	False	6	0	-1.8702235916
ZNF25	1.0	1.0	1.0	False	6	0	-0.643314724628
ZNF26	1.0	1.0	1.0	False	6	0	-1.42684554042
ZNF23	1.0	1.0	1.0	False	6	0	-3.24925934794
ZNF28	1.0	1.0	1.0	False	6	0	-0.890011084702
SH3TC1	1.0	1.0	1.0	False	6	0	-0.794961704899
BBS10	1.0	1.0	1.0	False	6	0	-1.85452588142
BBS12	1.0	1.0	1.0	False	6	0	-1.830254079
UBL4B	1.0	1.0	1.0	False	6	0	-2.56870362642
RNPEP	1.0	1.0	1.0	False	6	0	-2.4125841119
RNF113B	1.0	1.0	1.0	False	6	0	-2.61707642885
RNF113A	1.0	1.0	1.0	False	6	0	-1.66008955636
hsa-mir-339	1.0	1.0	1.0	False	4	0	-1.00216654853
hsa-mir-338	1.0	1.0	1.0	False	4	0	0.0
hsa-mir-335	1.0	1.0	1.0	False	4	0	-1.87760466729
hsa-mir-337	1.0	1.0	1.0	False	4	0	-0.885132124112
hsa-mir-331	1.0	1.0	1.0	False	4	0	-1.70228045582
hsa-mir-330	1.0	1.0	1.0	False	4	0	-2.44512318016
RANBP9	1.0	1.0	1.0	False	6	0	-2.42196111237
RANBP1	1.0	1.0	1.0	False	6	0	-0.750014656134
RANBP3	1.0	1.0	1.0	False	6	0	-1.30397568413
RANBP2	1.0	1.0	1.0	False	6	0	-1.14646400895
NonTargetingControlGuideForHuman_0421	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0420	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0423	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0422	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0425	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0424	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0427	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0426	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0429	1.0	1.0	1.0	False	2	0	0.0
NonTargetingControlGuideForHuman_0428	1.0	1.0	1.0	False	2	0	0.0
TMEM9	1.0	1.0	1.0	False	6	0	-2.0594132256
UBQLNL	1.0	1.0	1.0	False	6	0	-2.17104102136
TSPO	1.0	1.0	1.0	False	6	0	-0.245562701852
TMEM5	1.0	1.0	1.0	False	6	0	-1.31711788973
ARNT	1.0	1.0	1.0	False	6	0	-1.77849550777
SLAMF9	1.0	1.0	1.0	False	6	0	-2.76630763399
SLAMF8	1.0	1.0	1.0	False	6	0	-1.05630293231
SLAMF7	1.0	1.0	1.0	False	6	0	-2.52609816827
SLAMF6	1.0	1.0	1.0	False	6	0	-1.89707954295
hsa-mir-33a	1.0	1.0	1.0	False	4	0	-1.28249205282
SLAMF1	1.0	1.0	1.0	False	6	0	-1.78023753006
hsa-mir-33b	1.0	1.0	1.0	False	4	0	-2.00150087622
hsa-mir-4472-2	1.0	1.0	1.0	False	4	0	0.0
UIMC1	1.0	1.0	1.0	False	6	0	-1.04663549435
FKRP	1.0	1.0	1.0	False	6	0	-2.79748839862
HDGFRP2	1.0	1.0	1.0	False	6	0	-0.510735187445
HDGFRP3	1.0	1.0	1.0	False	6	0	-3.12812870569
DEFB104B	1.0	1.0	1.0	False	6	0	-0.443530657277
DEFB104A	1.0	1.0	1.0	False	6	0	-0.669035486869
SSNA1	1.0	1.0	1.0	False	6	0	-2.25256481495
SPATA31D3	1.0	1.0	1.0	False	6	0	-0.670049268598
SPATA31D1	1.0	1.0	1.0	False	6	0	-1.31629668221
PODXL	1.0	1.0	1.0	False	6	0	-2.48049370926
CAPRIN2	1.0	1.0	1.0	False	6	0	-3.17397083308
CAPRIN1	1.0	1.0	1.0	False	6	0	-0.208826251997
CCNT1	1.0	1.0	1.0	False	6	0	-1.64944286974
CCNT2	1.0	1.0	1.0	False	6	0	-3.1762721235
CREBZF	1.0	1.0	1.0	False	6	0	-2.24719864166
MC1R	1.0	1.0	1.0	False	6	0	-1.88449151275
ZAK	1.0	1.0	1.0	False	6	0	-1.17936414129
RPL39L	1.0	1.0	1.0	False	6	0	-2.11581264819
RUNX2	1.0	1.0	1.0	False	6	0	-3.03056838648
APOBEC1	1.0	1.0	1.0	False	6	0	-0.240273777456
RUNX1	1.0	1.0	1.0	False	6	0	-1.98060909058
APOBEC4	1.0	1.0	1.0	False	6	0	-2.41122649542
SLC9A4	1.0	1.0	1.0	False	6	0	-1.22186470314
SLC9A5	1.0	1.0	1.0	False	6	0	-2.75042759972
SLC9A6	1.0	1.0	1.0	False	6	0	-1.10132995439
SLC9A7	1.0	1.0	1.0	False	6	0	-1.3712384102
SLC9A1	1.0	1.0	1.0	False	6	0	-2.00513585403
SLC9A8	1.0	1.0	1.0	False	6	0	-1.33310745602
SLC9A9	1.0	1.0	1.0	False	6	0	-1.02679991667
ARHGEF37	1.0	1.0	1.0	False	6	0	-0.433078059294
PLCB4	1.0	1.0	1.0	False	6	0	-1.52379711131
ARHGEF33	1.0	1.0	1.0	False	6	0	-1.42742919142
ARHGEF38	1.0	1.0	1.0	False	6	0	-3.07890011448
ARHGEF39	1.0	1.0	1.0	False	6	0	-2.17775127998
C17orf112	1.0	1.0	1.0	False	6	0	-1.22804163217
ESR2	1.0	1.0	1.0	False	6	0	-2.11566313857
ESR1	1.0	1.0	1.0	False	6	0	-2.12903930185
MSMO1	1.0	1.0	1.0	False	6	0	-1.77984670462
EARS2	1.0	1.0	1.0	False	6	0	-2.54379722966
MOB3B	1.0	1.0	1.0	False	6	0	-1.72599948511
MOB3C	1.0	1.0	1.0	False	6	0	-1.02553020695
TBX1	1.0	1.0	1.0	False	6	0	-0.238134496557
TBX4	1.0	1.0	1.0	False	6	0	-0.951996992771
TBX5	1.0	1.0	1.0	False	6	0	-1.02683702135
KLRF2	1.0	1.0	1.0	False	6	0	-2.8323794131
A2M	1.0	1.0	1.0	False	6	0	-1.05245566486
KLRF1	1.0	1.0	1.0	False	6	0	-1.33294713316
C18orf21	1.0	1.0	1.0	False	6	0	-0.400523207368
LIG4	1.0	1.0	1.0	False	6	0	-2.15320447804
TMEM38B	1.0	1.0	1.0	False	6	0	-1.88649839986
C18orf25	1.0	1.0	1.0	False	6	0	-0.648445572335
BDP1	1.0	1.0	1.0	False	6	0	-2.2594099216
PRRT4	1.0	1.0	1.0	False	6	0	-0.632665695398
PRRT1	1.0	1.0	1.0	False	6	0	-1.91970307011
PRRT2	1.0	1.0	1.0	False	6	0	-3.06430984613
C14orf2	1.0	1.0	1.0	False	6	0	-1.32628110935
hsa-mir-4469	1.0	1.0	1.0	False	4	0	-1.2952500305
hsa-mir-4466	1.0	1.0	1.0	False	4	0	-1.03533138586
hsa-mir-4467	1.0	1.0	1.0	False	4	0	-1.50053777605
hsa-mir-4464	1.0	1.0	1.0	False	4	0	-3.35042619885
hsa-mir-4465	1.0	1.0	1.0	False	4	0	-1.63534707917
hsa-mir-4462	1.0	1.0	1.0	False	4	0	-2.87686532158
hsa-mir-4463	1.0	1.0	1.0	False	4	0	-0.52231078489
hsa-mir-4460	1.0	1.0	1.0	False	4	0	-2.65108450974
hsa-mir-4461	1.0	1.0	1.0	False	4	0	-0.675878044011
FAS	1.0	1.0	1.0	False	6	0	-1.83661094884
FAP	1.0	1.0	1.0	False	4	0	-1.07544747263
FAU	1.0	1.0	1.0	False	6	0	-2.69146310337
FAH	1.0	1.0	1.0	False	6	0	-2.11970054569
HNRNPA2B1	1.0	1.0	1.0	False	6	0	-2.94363753808
AMY2A	1.0	1.0	1.0	False	6	0	-0.479653608043
AMY2B	1.0	1.0	1.0	False	6	0	-1.11450180046
OAF	1.0	1.0	1.0	False	6	0	-2.15435935406
OAT	1.0	1.0	1.0	False	6	0	-1.62811524707
hsa-mir-3117	1.0	1.0	1.0	False	4	0	-0.20265557138
hsa-mir-3115	1.0	1.0	1.0	False	4	0	-2.21007745289
COG2	1.0	1.0	1.0	False	6	0	-1.33449308443
COG1	1.0	1.0	1.0	False	6	0	-2.31782485798
CHTOP	1.0	1.0	1.0	False	6	0	-1.63110675316
COG7	1.0	1.0	1.0	False	6	0	-2.45253789102
COG6	1.0	1.0	1.0	False	6	0	-2.26486905639
COG5	1.0	1.0	1.0	False	6	0	-1.28921411803
COG4	1.0	1.0	1.0	False	6	0	-1.09418453763
BARHL1	1.0	1.0	1.0	False	6	0	-1.44938623743
GUCY1A2	1.0	1.0	1.0	False	6	0	-1.24731707982
PCBP2	1.0	1.0	1.0	False	6	0	-0.81360012984
PCBP1	1.0	1.0	1.0	False	6	0	-2.56334872495
hsa-mir-151a	1.0	1.0	1.0	False	4	0	-2.15121525371
LZTS1	1.0	1.0	1.0	False	6	0	-3.49174077365
C1QL1	1.0	1.0	1.0	False	6	0	-3.01602405411
C1QL2	1.0	1.0	1.0	False	6	0	-1.47555293895
NHSL1	1.0	1.0	1.0	False	6	0	-1.26749684143
FAM57B	1.0	1.0	1.0	False	6	0	0.0
HOPX	1.0	1.0	1.0	False	6	0	-2.3592298937
SCN7A	1.0	1.0	1.0	False	6	0	-2.82760284518
RFWD2	1.0	1.0	1.0	False	6	0	-2.57959409204
RFWD3	1.0	1.0	1.0	False	6	0	-1.02553020695
hsa-mir-7973-2	1.0	1.0	1.0	False	4	0	0.0
hsa-mir-7973-1	1.0	1.0	1.0	False	4	0	0.0
TRMT6	1.0	1.0	1.0	False	6	0	-0.307317863738
TRMT5	1.0	1.0	1.0	False	6	0	-0.2707140665
hsa-mir-522	1.0	1.0	1.0	False	4	0	-0.861883314335
SEMA3A	1.0	1.0	1.0	False	6	0	-2.74197008334
hsa-mir-4433b	1.0	1.0	1.0	False	4	0	0.0
SEMA3C	1.0	1.0	1.0	False	6	0	-2.21047708258
SEMA3B	1.0	1.0	1.0	False	6	0	-2.61228455206
SEMA3E	1.0	1.0	1.0	False	6	0	-1.97886217446
SEMA3D	1.0	1.0	1.0	False	6	0	-1.0890766557
SEMA3G	1.0	1.0	1.0	False	6	0	-0.985576065964
GLP2R	1.0	1.0	1.0	False	6	0	-2.81757200738
ZNF259	1.0	1.0	1.0	False	6	0	-2.49135258262
DESI2	1.0	1.0	1.0	False	6	0	-1.61709787168
DESI1	1.0	1.0	1.0	False	6	0	-0.920647688802
ZNF251	1.0	1.0	1.0	False	6	0	-2.70671002902
ZNF250	1.0	1.0	1.0	False	6	0	-1.21232636715
ZNF254	1.0	1.0	1.0	False	6	0	0.28034153026
hsa-mir-23b	1.0	1.0	1.0	False	4	0	-0.396044529492
MTERF	1.0	1.0	1.0	False	6	0	-1.88468019892
TMEM183A	1.0	1.0	1.0	False	6	0	0.0
TMEM183B	1.0	1.0	1.0	False	6	0	0.0
AR	1.0	1.0	1.0	False	6	0	-1.32575490773
C20orf85	1.0	1.0	1.0	False	6	0	-1.59950359229
C1QTNF8	1.0	1.0	1.0	False	6	0	-1.35691802992
C1QTNF9	1.0	1.0	1.0	False	6	0	-0.126379280822
hsa-mir-487a	1.0	1.0	1.0	False	4	0	-3.21235547058
C1QTNF2	1.0	1.0	1.0	False	6	0	-1.70306979551
C1QTNF3	1.0	1.0	1.0	False	6	0	-1.74269180994
C1QTNF6	1.0	1.0	1.0	False	6	0	-1.54279696579
C1QTNF7	1.0	1.0	1.0	False	6	0	-3.01267745294
C1QTNF5	1.0	1.0	1.0	False	6	0	-1.1919367284
KCNT1	1.0	1.0	1.0	False	6	0	-1.11844217935
CREB3L3	1.0	1.0	1.0	False	6	0	-1.49268055679
CREB3L1	1.0	1.0	1.0	False	6	0	-1.89771874266
CREB3L4	1.0	1.0	1.0	False	6	0	-2.73873458204
C17orf72	1.0	1.0	1.0	False	6	0	-0.545974783369
C17orf70	1.0	1.0	1.0	False	6	0	-1.9465054494
C17orf77	1.0	1.0	1.0	False	6	0	-1.0710754073
C17orf75	1.0	1.0	1.0	False	6	0	-2.80485554817
C17orf74	1.0	1.0	1.0	False	6	0	-1.86063364757
PPAPDC3	1.0	1.0	1.0	False	6	0	-1.86257158714
PPAPDC2	1.0	1.0	1.0	False	6	0	-0.200923438447
C17orf78	1.0	1.0	1.0	False	6	0	-1.80511948734
OR2L5	1.0	1.0	1.0	False	6	0	-3.25135183375
RARS2	1.0	1.0	1.0	False	6	0	-1.71239119304
OR2L8	1.0	1.0	1.0	False	6	0	-1.71416615458
NDUFAB1	1.0	1.0	1.0	False	6	0	-1.46891278453
HEBP2	1.0	1.0	1.0	False	6	0	-2.39231016447
DUS2	1.0	1.0	1.0	False	6	0	-0.144521217309
LECT1	1.0	1.0	1.0	False	6	0	-1.1403124501
LECT2	1.0	1.0	1.0	False	6	0	-1.68914069087
ATF7IP2	1.0	1.0	1.0	False	6	0	-0.766364602218
PRR12	1.0	1.0	1.0	False	6	0	-1.90346482446
PRR13	1.0	1.0	1.0	False	6	0	-1.88092921375
PRR11	1.0	1.0	1.0	False	6	0	-2.02720268933
PRR16	1.0	1.0	1.0	False	6	0	-1.61032399914
PRR15	1.0	1.0	1.0	False	6	0	-1.00962542955
PRR18	1.0	1.0	1.0	False	6	0	-1.59648578493
hsa-mir-6511a-2	1.0	1.0	1.0	False	4	0	0.0
IFNL1	1.0	1.0	1.0	False	6	0	-0.924246372001
IFNL2	1.0	1.0	1.0	False	6	0	-1.57148360529
IFNL3	1.0	1.0	1.0	False	6	0	-2.48025443474
IFNL4	1.0	1.0	1.0	False	6	0	-2.09210638843
TIMM10	1.0	1.0	1.0	False	6	0	-1.73181950792
OPCML	1.0	1.0	1.0	False	6	0	-1.8131240804
LRR1	1.0	1.0	1.0	False	6	0	-1.80226482966
WDPCP	1.0	1.0	1.0	False	6	0	-2.2945422689
hsa-mir-5693	1.0	1.0	1.0	False	3	0	-2.73648074505
FAM186B	1.0	1.0	1.0	False	6	0	-2.11149410815
PLEKHD1	1.0	1.0	1.0	False	6	0	-1.0571963472
OSCP1	1.0	1.0	1.0	False	6	0	-1.53128873553
BPHL	1.0	1.0	1.0	False	6	0	-1.49677632342
RNF25	1.0	1.0	1.0	False	6	0	-1.65687115633
RNF24	1.0	1.0	1.0	False	6	0	-1.55935118044
RNF26	1.0	1.0	1.0	False	6	0	-0.620590827831
NT5C1B-RDH14	1.0	1.0	1.0	False	6	0	-0.588710081252
LSP1	1.0	1.0	1.0	False	6	0	-1.39666420925
A2ML1	1.0	1.0	1.0	False	6	0	-2.85389004164
MARS	1.0	1.0	1.0	False	6	0	-2.13886406202
TOX	1.0	1.0	1.0	False	6	0	-1.70814769049
SPARCL1	1.0	1.0	1.0	False	6	0	-1.91383368853
MYOT	1.0	1.0	1.0	False	6	0	-0.364686427229
MYOG	1.0	1.0	1.0	False	6	0	-2.32852441091
MYOF	1.0	1.0	1.0	False	6	0	-2.38359175037
TMEM41A	1.0	1.0	1.0	False	6	0	-2.8733802979
TMEM41B	1.0	1.0	1.0	False	6	0	-0.685115828476
CNOT3	1.0	1.0	1.0	False	6	0	-3.11887839961
CNOT1	1.0	1.0	1.0	False	6	0	-3.43068506862
CNOT7	1.0	1.0	1.0	False	6	0	-3.95835670051
CNOT6	1.0	1.0	1.0	False	6	0	-2.63090444308
RNMT	1.0	1.0	1.0	False	6	0	-1.84199178774
YARS2	1.0	1.0	1.0	False	6	0	-1.85059513085
MYO6	1.0	1.0	1.0	False	6	0	-1.42113450342
EAPP	1.0	1.0	1.0	False	6	0	-2.71214235574
GNPDA1	1.0	1.0	1.0	False	6	0	-1.37573860837
INSRR	1.0	1.0	1.0	False	6	0	-2.41872085238
RASAL1	1.0	1.0	1.0	False	6	0	-2.53253398182
RASAL3	1.0	1.0	1.0	False	6	0	-1.86802839443
RASAL2	1.0	1.0	1.0	False	6	0	-2.67447593985
EGF	1.0	1.0	1.0	False	6	0	-2.17973328851
SLC12A7	1.0	1.0	1.0	False	6	0	-0.714591118303
SLC12A6	1.0	1.0	1.0	False	6	0	-1.57289736633
SLC12A1	1.0	1.0	1.0	False	6	0	-1.39173036673
SLC12A3	1.0	1.0	1.0	False	6	0	-1.63942785475
SLC12A2	1.0	1.0	1.0	False	6	0	-1.05468183375
MRVI1	1.0	1.0	1.0	False	6	0	-1.88233783555
hsa-let-7f-2	1.0	1.0	1.0	False	4	0	-1.29054847604
NonTargetingControlGuideForHuman_0583	1.0	1.0	1.0	False	2	0	0.0
CCDC127	1.0	1.0	1.0	False	6	0	-2.34517469351
CCDC126	1.0	1.0	1.0	False	6	0	-1.90566016509
CCDC125	1.0	1.0	1.0	False	6	0	-2.36383000257
CCDC124	1.0	1.0	1.0	False	6	0	-1.6018992093
SLC11A2	1.0	1.0	1.0	False	6	0	-1.3471611432
CCDC122	1.0	1.0	1.0	False	6	0	-1.50624101248
CCDC121	1.0	1.0	1.0	False	6	0	-3.10116983559
CCDC120	1.0	1.0	1.0	False	6	0	-1.56737923987
CCDC129	1.0	1.0	1.0	False	6	0	-0.416422019433
ZIK1	1.0	1.0	1.0	False	6	0	-0.152309715637
STK25	1.0	1.0	1.0	False	6	0	-3.35696799641
STK24	1.0	1.0	1.0	False	6	0	-2.18411159996
AK5	1.0	1.0	1.0	False	6	0	-1.00009113798
MYT1	1.0	1.0	1.0	False	6	0	-2.6238291432
L1TD1	1.0	1.0	1.0	False	6	0	-1.83034203151
TUBB2A	1.0	1.0	1.0	False	6	0	-1.62183752786
DTYMK	1.0	1.0	1.0	False	6	0	-1.21328658772
PIWIL4	1.0	1.0	1.0	False	6	0	-1.85443374721
PIWIL2	1.0	1.0	1.0	False	6	0	-1.49532685689
PIWIL1	1.0	1.0	1.0	False	6	0	-0.866169115642
SPDYA	1.0	1.0	1.0	False	6	0	-1.776641251
SPDYC	1.0	1.0	1.0	False	6	0	-1.63447596347
DNMBP	1.0	1.0	1.0	False	6	0	-0.644615588078
GKN1	1.0	1.0	1.0	False	6	0	-2.53874567939
GKN2	1.0	1.0	1.0	False	6	0	-2.74885943533
TCF24	1.0	1.0	1.0	False	6	0	-1.50893636788
PDCD7	1.0	1.0	1.0	False	6	0	-2.25411116397
NELFCD	1.0	1.0	1.0	False	6	0	-2.52472596418
PDCD2	1.0	1.0	1.0	False	6	0	-2.88412413881
LENG1	1.0	1.0	1.0	False	6	0	-2.14047350246
NPFF	1.0	1.0	1.0	False	6	0	-1.9908287093
TCF23	1.0	1.0	1.0	False	6	0	-0.557070332753
LENG9	1.0	1.0	1.0	False	6	0	-3.63378648333
ATP5F1	1.0	1.0	1.0	False	6	0	-1.57111260662
ARMS2	1.0	1.0	1.0	False	6	0	-1.06381221597
CXorf38	1.0	1.0	1.0	False	6	0	-1.55627805213
CXorf30	1.0	1.0	1.0	False	6	0	-1.74580121158
CXorf36	1.0	1.0	1.0	False	6	0	-2.37707077109
GABARAPL1	1.0	1.0	1.0	False	6	0	-0.133025203694
GABARAPL2	1.0	1.0	1.0	False	6	0	-1.50185842169
OR4Q3	1.0	1.0	1.0	False	6	0	0.458962568042
PRR3	1.0	1.0	1.0	False	6	0	-1.54256157869
PRR5	1.0	1.0	1.0	False	6	0	-2.0814446733
PRR7	1.0	1.0	1.0	False	6	0	-2.99084972973
DVL2	1.0	1.0	1.0	False	6	0	-2.29525329036
KDM4B	1.0	1.0	1.0	False	6	0	-2.22247721107
KDM4A	1.0	1.0	1.0	False	6	0	-1.42513078226
DVL1	1.0	1.0	1.0	False	6	0	-1.72999605629
KDM4E	1.0	1.0	1.0	False	6	0	-1.95927783143
KDM4D	1.0	1.0	1.0	False	6	0	-0.544726508052
PSME4	1.0	1.0	1.0	False	6	0	-1.07953840323
PSME2	1.0	1.0	1.0	False	6	0	-1.71048955204
PSME3	1.0	1.0	1.0	False	6	0	-1.25524055547
PSME1	1.0	1.0	1.0	False	6	0	-2.0274422234
MTSS1	1.0	1.0	1.0	False	6	0	-2.18295779401
MTFR1L	1.0	1.0	1.0	False	6	0	-1.91121265804
hsa-mir-516a-1	1.0	1.0	1.0	False	4	0	-0.49520316231
hsa-mir-516a-2	1.0	1.0	1.0	False	4	0	-1.06544281675
LIN7C	1.0	1.0	1.0	False	6	0	-2.22753603692
TAGLN2	1.0	1.0	1.0	False	6	0	-1.45530806228
GJD4	1.0	1.0	1.0	False	6	0	-1.56746329609
GJD3	1.0	1.0	1.0	False	6	0	-1.7721687074
GJD2	1.0	1.0	1.0	False	6	0	-2.45311390853
ZMYND8	1.0	1.0	1.0	False	6	0	-1.02181737655
NARS2	1.0	1.0	1.0	False	6	0	-2.84930198583
NUPL1	1.0	1.0	1.0	False	6	0	-0.965508588133
NUPL2	1.0	1.0	1.0	False	6	0	-1.2674007866
GMPR	1.0	1.0	1.0	False	6	0	-2.41884657311
GMPS	1.0	1.0	1.0	False	6	0	-1.94120140335
MIS18BP1	1.0	1.0	1.0	False	6	0	0.0673633088038
APP	1.0	1.0	1.0	False	6	0	-0.910708032493
NOP10	1.0	1.0	1.0	False	6	0	-1.81810355555
EXOC3L4	1.0	1.0	1.0	False	6	0	-2.56644768205
EXOC3L1	1.0	1.0	1.0	False	6	0	-2.40115705616
FOXI3	1.0	1.0	1.0	False	6	0	-1.42800396582
TMEM175	1.0	1.0	1.0	False	6	0	-1.49130886964
MARCH8	1.0	1.0	1.0	False	6	0	-1.41283532269
CLSTN3	1.0	1.0	1.0	False	6	0	-1.52194818044
APOLD1	1.0	1.0	1.0	False	6	0	-0.55494259755
NYNRIN	1.0	1.0	1.0	False	6	0	-2.0277581466
C11orf68	1.0	1.0	1.0	False	6	0	-1.83504552006
C11orf65	1.0	1.0	1.0	False	6	0	-1.07944331657
C11orf63	1.0	1.0	1.0	False	6	0	0.784500528149
CCR1	1.0	1.0	1.0	False	6	0	-2.23860050507
CCR3	1.0	1.0	1.0	False	6	0	-0.763112335697
CCR4	1.0	1.0	1.0	False	6	0	-2.69125479441
CCR5	1.0	1.0	1.0	False	6	0	-2.46999203344
CCR8	1.0	1.0	1.0	False	6	0	-1.46101427359
CCR9	1.0	1.0	1.0	False	6	0	-2.88448808697
CDS1	1.0	1.0	1.0	False	6	0	-2.53693965065
CDS2	1.0	1.0	1.0	False	6	0	-2.53195585991
CDKN2C	1.0	1.0	1.0	False	6	0	-0.998444412755
S100P	1.0	1.0	1.0	False	6	0	-1.5968422036
CRIPAK	1.0	1.0	1.0	False	6	0	-1.59978788037
S100G	1.0	1.0	1.0	False	6	0	-1.21503759696
S100B	1.0	1.0	1.0	False	6	0	-0.997963402775
hsa-mir-6718	1.0	1.0	1.0	False	4	0	-0.619664073098
hsa-mir-6719	1.0	1.0	1.0	False	4	0	-1.4252727466
hsa-mir-6716	1.0	1.0	1.0	False	4	0	-0.966493553472
hsa-mir-6717	1.0	1.0	1.0	False	4	0	-2.06919189142
hsa-mir-586	1.0	1.0	1.0	False	4	0	0.0
hsa-mir-587	1.0	1.0	1.0	False	4	0	-0.414885474195
hsa-mir-584	1.0	1.0	1.0	False	4	0	-1.91099716675
hsa-mir-585	1.0	1.0	1.0	False	4	0	-1.94730511358
hsa-mir-582	1.0	1.0	1.0	False	4	0	-3.60787714737
hsa-mir-583	1.0	1.0	1.0	False	4	0	-2.20544720402
hsa-mir-580	1.0	1.0	1.0	False	4	0	-1.28899538474
hsa-mir-581	1.0	1.0	1.0	False	4	0	-1.18024016843
CLDN23	1.0	1.0	1.0	False	6	0	-1.74811085429
CLDN22	1.0	1.0	1.0	False	6	0	-1.40743280705
CYP4V2	1.0	1.0	1.0	False	6	0	-1.19393278246
CLDN20	1.0	1.0	1.0	False	6	0	-1.58273029
hsa-mir-588	1.0	1.0	1.0	False	4	0	-0.949374699436
CLDN24	1.0	1.0	1.0	False	6	0	-2.6718002581
THG1L	1.0	1.0	1.0	False	6	0	-2.24555339805
ZNF865	1.0	1.0	1.0	False	6	0	-1.39772698615
ZNF860	1.0	1.0	1.0	False	6	0	-1.8265970289
ZNF512B	1.0	1.0	1.0	False	6	0	-2.58871019274
FAM160A1	1.0	1.0	1.0	False	6	0	-3.38793914842
GSS	1.0	1.0	1.0	False	6	0	-1.3701437777
GSR	1.0	1.0	1.0	False	6	0	-1.35931471671
CASP10	1.0	1.0	1.0	False	6	0	-2.80261570544
CASP12	1.0	1.0	1.0	False	6	0	-1.74456417223
RASIP1	1.0	1.0	1.0	False	6	0	-2.64387661411
DAK	1.0	1.0	1.0	False	6	0	-1.69539885023
GSN	1.0	1.0	1.0	False	6	0	-1.45296782634
ZFP1	1.0	1.0	1.0	False	6	0	-1.81733540532
GNB2L1	1.0	1.0	1.0	False	6	0	-1.27358548076
SERPINB8	1.0	1.0	1.0	False	6	0	-2.07473303834
ATP2B1	1.0	1.0	1.0	False	6	0	-2.20977434318
ATP2B3	1.0	1.0	1.0	False	6	0	0.311334907275
ATP2B4	1.0	1.0	1.0	False	6	0	-2.98994510765
CYP27C1	1.0	1.0	1.0	False	6	0	-1.76417887613
CORO7-PAM16	1.0	1.0	1.0	False	6	0	-1.88919162041
PABPC1	1.0	1.0	1.0	False	6	0	-0.909152709243
PABPC4	1.0	1.0	1.0	False	6	0	-1.31279115909
DQX1	1.0	1.0	1.0	False	6	0	-2.35649965348
GOLPH3	1.0	1.0	1.0	False	6	0	-3.76604701407
PPME1	1.0	1.0	1.0	False	6	0	-0.808758866052
CTNNBL1	1.0	1.0	1.0	False	6	0	-0.762605868033
PTPRN2	1.0	1.0	1.0	False	6	0	-1.67974494982
HSF2BP	1.0	1.0	1.0	False	6	0	-0.919429612624
AASDHPPT	1.0	1.0	1.0	False	6	0	-0.977850426399
POF1B	1.0	1.0	1.0	False	6	0	-1.49651856238
IDS	1.0	1.0	1.0	False	6	0	-3.14010879374
GLIPR1L1	1.0	1.0	1.0	False	6	0	-1.17757903992
GLIPR1L2	1.0	1.0	1.0	False	6	0	-1.46939756719
NFATC4	1.0	1.0	1.0	False	6	0	-1.39941009418
IDE	1.0	1.0	1.0	False	6	0	-2.05623170957
SORL1	1.0	1.0	1.0	False	6	0	-1.3623620502
OBP2B	1.0	1.0	1.0	False	6	0	-0.913034720762
OBP2A	1.0	1.0	1.0	False	6	0	-1.80813845038
POLD1	1.0	1.0	1.0	False	6	0	-0.557372653173
POLD2	1.0	1.0	1.0	False	6	0	-1.22131880793
POLD3	1.0	1.0	1.0	False	6	0	-2.78363757998
POLD4	1.0	1.0	1.0	False	6	0	-1.39773862585
DLC1	1.0	1.0	1.0	False	6	0	-0.887110799466
NUB1	1.0	1.0	1.0	False	6	0	-2.47748864103
C20orf112	1.0	1.0	1.0	False	6	0	-1.50034409757
PLAC1L	1.0	1.0	1.0	False	6	0	-0.910779547663
ID4	1.0	1.0	1.0	False	6	0	-2.4433707833
ID2	1.0	1.0	1.0	False	6	0	-1.44073556999
ID3	1.0	1.0	1.0	False	6	0	-1.43989444914
